Supplier Code,Product ID #,Product Name,Product Description,Imprint Size,Color Name,Color Value,Inventory Level,Quantity Min,Quantity Max,Price,Discount Code,Quantity Min,Quantity Max,Price,Discount Code,Quantity Min,Quantity Max,Price,Discount Code,Quantity Min,Quantity Max,Price,Discount Code,Quantity Min,Quantity Max,Price,Discount Code
HIT,10090SIL,SILVER,SILVER,8A8D8F,0,,,,,,,,,,,,,,,,,,,,
HIT,10091,"1 ½"" Full Color Pin Back Button",Steel Pin Backing And Mylar Coating. High Gloss And Weather Resistant Finish. Three Piece Metal Back. Made In The USA.,,,,,1000,2499,0.6,C,2500,4999,0.52,C,5000,9999,0.45,C,10000,20000,0.39,C
HIT,10091SIL,SILVER,SILVER,8A8D8F,0,,,,,,,,,,,,,,,,,,,,
HIT,10092,Full Color Lapel Pin Back Button,Steel Pin Backing And Mylar Coating. High Gloss And Weather Resistant Finish. Four Piece Metal Back. Made In The USA.,,,,,1000,2499,0.6,C,2500,4999,0.52,C,5000,9999,0.45,C,10000,20000,0.39,C
HIT,10092SIL,SILVER,SILVER,8A8D8F,0,,,,,,,,,,,,,,,,,,,,
HIT,10093,"2"" Full Color Pin Back Button",Steel Pin Backing And  Mylar Coating. High Gloss And Weather Resistant Finish. Five Piece Metal Back. Made In The USA.,,,,,1000,2499,0.99,C,2500,4999,0.86,C,5000,9999,0.75,C,10000,20000,0.65,C
HIT,10093SIL,SILVER,SILVER,8A8D8F,0,,,,,,,,,,,,,,,,,,,,
HIT,10094,"2 ¼"" Full Color Pin Back Button",Steel Pin Backing And Mylar Coating. High Gloss And Weather Resistant Finish. Six Piece Metal Back. Made In The USA.,,,,,1000,2499,0.69,C,2500,4999,0.6,C,5000,9999,0.52,C,10000,20000,0.45,C
HIT,10094SIL,SILVER,SILVER,8A8D8F,0,,,,,,,,,,,,,,,,,,,,
HIT,10095,"3"" Full Color Pin Back Button",Steel Pin Backing And Mylar Coating. High Gloss And Weather Resistant Finish. Seven Piece Metal Back. Made In The USA.,,,,,10000,4999,0.69,C,5000,2499,0.79,C,2500,999,0.91,C,1000,2000,1.05,C
HIT,10095SIL,SILVER,SILVER,8A8D8F,0,,,,,,,,,,,,,,,,,,,,
