Supplier Code,Product ID #,Product Name,Product Description,Imprint Size,Color Name,Color Value,Inventory Level,Quantity Min,Quantity Max,Price,Discount Code,Quantity Min,Quantity Max,Price,Discount Code,Quantity Min,Quantity Max,Price,Discount Code,Quantity Min,Quantity Max,Price,Discount Code,Quantity Min,Quantity Max,Price,Discount Code
stormcreek,2340-DH/BK-XL,Pacesetter-XL,Dark Heather Gray/Black - DH/BK,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-DH/BK-2XL,Pacesetter-2XL,Dark Heather Gray/Black - DH/BK,,-12,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-DH/BK-3XL,Pacesetter-3XL,Dark Heather Gray/Black - DH/BK,,-12,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-IN-S,Pacesetter-S,Indigo - IN,,2308,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-IN-M,Pacesetter-M,Indigo - IN,,132,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-IN-L,Pacesetter-L,Indigo - IN,,3005,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-IN-XL,Pacesetter-XL,Indigo - IN,,182,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-IN-2XL,Pacesetter-2XL,Indigo - IN,,534,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-IN-3XL,Pacesetter-3XL,Indigo - IN,,867,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-IN-4XL,Pacesetter - 4XL-4XL,Indigo - IN,,372,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-LH-S,Pacesetter-S,Light Heather Gray - LH,,20,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-LH-M,Pacesetter-M,Light Heather Gray - LH,,354,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-LH-L,Pacesetter-L,Light Heather Gray - LH,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-LH-XL,Pacesetter-XL,Light Heather Gray - LH,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-LH-2XL,Pacesetter-2XL,Light Heather Gray - LH,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-LH-3XL,Pacesetter-3XL,Light Heather Gray - LH,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-LH-4XL,Pacesetter - 4XL-4XL,Light Heather Gray - LH,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-LH-5XL,Pacesetter - 4XL-5XL,Light Heather Gray - LH,,-14,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-LH-LT,Pacesetter - 4XL-LT,Light Heather Gray - LH,,-12,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-LH-XLT,Pacesetter - 4XL-XLT,Light Heather Gray - LH,,2034,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-LH-2XLT,Pacesetter - 4XL-2XLT,Light Heather Gray - LH,,145,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-LH-3XLT,Pacesetter - 4XL-3XLT,Light Heather Gray - LH,,2628,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-NY-S,Pacesetter-S,Navy - NY,,114,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-NY-M,Pacesetter-M,Navy - NY,,630,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-NY-L,Pacesetter-L,Navy - NY,,850,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-NY-XL,Pacesetter-XL,Navy - NY,,416,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-NY-2XL,Pacesetter-2XL,Navy - NY,,71,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-NY-3XL,Pacesetter-3XL,Navy - NY,,172,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-NY-4XL,Pacesetter - 4XL-4XL,Navy - NY,,-16,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-NY-5XL,Pacesetter - 4XL-5XL,Navy - NY,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-NY-LT,Pacesetter - 4XL-LT,Navy - NY,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-NY-XLT,Pacesetter - 4XL-XLT,Navy - NY,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-NY-2XLT,Pacesetter - 4XL-2XLT,Navy - NY,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-NY-3XLT,Pacesetter - 4XL-3XLT,Navy - NY,,-12,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-OR-S,Pacesetter-S,Orange - OR,,-12,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-OR-M,Pacesetter-M,Orange - OR,,953,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-OR-L,Pacesetter-L,Orange - OR,,128,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-OR-XL,Pacesetter-XL,Orange - OR,,1177,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-OR-2XL,Pacesetter-2XL,Orange - OR,,61,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-OR-3XL,Pacesetter-3XL,Orange - OR,,479,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-PRB/LH-S,Pacesetter-S,Peri Blue / Lt. Heather Gray - PRB/LH,,548,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-PRB/LH-M,Pacesetter-M,Peri Blue / Lt. Heather Gray - PRB/LH,,350,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-PRB/LH-L,Pacesetter-L,Peri Blue / Lt. Heather Gray - PRB/LH,,57,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-PRB/LH-XL,Pacesetter-XL,Peri Blue / Lt. Heather Gray - PRB/LH,,89,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-PRB/LH-2XL,Pacesetter-2XL,Peri Blue / Lt. Heather Gray - PRB/LH,,-6,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-PRB/LH-3XL,Pacesetter-3XL,Peri Blue / Lt. Heather Gray - PRB/LH,,36,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-PRB/LH-4XL,Pacesetter - 4XL-4XL,Peri Blue / Lt. Heather Gray - PRB/LH,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-SM-S,Pacesetter-S,Smokey Blue - SM,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-SM-M,Pacesetter-M,Smokey Blue - SM,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-SM-L,Pacesetter-L,Smokey Blue - SM,,-6,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-SM-XL,Pacesetter-XL,Smokey Blue - SM,,-6,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-SM-2XL,Pacesetter-2XL,Smokey Blue - SM,,280,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-SM-3XL,Pacesetter-3XL,Smokey Blue - SM,,50,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-SPR-S,Pacesetter-S,Spruce Green - SPR,,427,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-SPR-M,Pacesetter-M,Spruce Green - SPR,,26,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-SPR-L,Pacesetter-L,Spruce Green - SPR,,114,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-SPR-XL,Pacesetter-XL,Spruce Green - SPR,,102,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-SPR-2XL,Pacesetter-2XL,Spruce Green - SPR,,6,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-SPR-3XL,Pacesetter-3XL,Spruce Green - SPR,,20,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-NMG-S,Pacesetter-S,Nutmeg - NMG,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-NMG-M,Pacesetter-M,Nutmeg - NMG,,17,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-NMG-L,Pacesetter-L,Nutmeg - NMG,,16,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-NMG-XL,Pacesetter-XL,Nutmeg - NMG,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-NMG-2XL,Pacesetter-2XL,Nutmeg - NMG,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-NMG-3XL,Pacesetter-3XL,Nutmeg - NMG,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-ODB-S,Pacesetter-S,Olive Drab - ODB,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-ODB-M,Pacesetter-M,Olive Drab - ODB,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-ODB-L,Pacesetter-L,Olive Drab - ODB,,50,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-ODB-XL,Pacesetter-XL,Olive Drab - ODB,,68,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-ODB-2XL,Pacesetter-2XL,Olive Drab - ODB,,48,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-ODB-3XL,Pacesetter-3XL,Olive Drab - ODB,,44,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-RDO-S,Pacesetter-S,Redwood  - RDO,,59,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-RDO-M,Pacesetter-M,Redwood  - RDO,,42,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-RDO-L,Pacesetter-L,Redwood  - RDO,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-RDO-XL,Pacesetter-XL,Redwood  - RDO,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-RDO-2XL,Pacesetter-2XL,Redwood  - RDO,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-RDO-3XL,Pacesetter-3XL,Redwood  - RDO,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-DFW-S,Pacesetter-S,Driftwood - DFW,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-DFW-M,Pacesetter-M,Driftwood - DFW,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-DFW-L,Pacesetter-L,Driftwood - DFW,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-DFW-XL,Pacesetter-XL,Driftwood - DFW,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-DFW-2XL,Pacesetter-2XL,Driftwood - DFW,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-DFW-3XL,Pacesetter-3XL,Driftwood - DFW,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-DFW-4XL,Pacesetter- 4XL-4XL,Driftwood - DFW,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-TWB-S,Pacesetter-S,Twilight Blue - TWB,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-TWB-M,Pacesetter-M,Twilight Blue - TWB,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-TWB-L,Pacesetter-L,Twilight Blue - TWB,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-TWB-XL,Pacesetter-XL,Twilight Blue - TWB,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-TWB-2XL,Pacesetter-2XL,Twilight Blue - TWB,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-TWB-3XL,Pacesetter-3XL,Twilight Blue - TWB,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2340-TWB-4XL,Pacesetter -4XL-4XL,Twilight Blue - TWB,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2345,Pacesetter Quarter Zip,"A bestseller for a reason, Pacesetter begs for a touch. Its sueded jersey is lusciously soft, and its athletic fits holds in all the right places. It’s the shirt that snuggles you back.",NA,,,,0,0,21,
stormcreek,2345-BK-XS,Pacesetter-XS,Black - BK,,254,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-BK-S,Pacesetter-S,Black - BK,,28,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-BK-M,Pacesetter-M,Black - BK,,27,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-BK-L,Pacesetter-L,Black - BK,,380,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-BK-XL,Pacesetter-XL,Black - BK,,158,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-BK-2XL,Pacesetter-2XL,Black - BK,,100,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-BK-3XL,Pacesetter-3XL,Black - BK,,306,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-CIT/LH-XS,Pacesetter-XS,Citrus Yellow/ Lt. Heather Gray - CIT/LH,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-CIT/LH-S,Pacesetter-S,Citrus Yellow/ Lt. Heather Gray - CIT/LH,,17,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-CIT/LH-M,Pacesetter-M,Citrus Yellow/ Lt. Heather Gray - CIT/LH,,15,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-CIT/LH-L,Pacesetter-L,Citrus Yellow/ Lt. Heather Gray - CIT/LH,,217,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-CIT/LH-XL,Pacesetter-XL,Citrus Yellow/ Lt. Heather Gray - CIT/LH,,15,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-CIT/LH-2XL,Pacesetter-2XL,Citrus Yellow/ Lt. Heather Gray - CIT/LH,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-CIT/LH-3XL,Pacesetter-3XL,Citrus Yellow/ Lt. Heather Gray - CIT/LH,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-CNB-XS,Pacesetter-XS,Chestnut Brown - CNB,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-CNB-S,Pacesetter-S,Chestnut Brown - CNB,,-15,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-CNB-M,Pacesetter-M,Chestnut Brown - CNB,,-1,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-CNB-L,Pacesetter-L,Chestnut Brown - CNB,,778,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-CNB-XL,Pacesetter-XL,Chestnut Brown - CNB,,21,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-CNB-2XL,Pacesetter-2XL,Chestnut Brown - CNB,,46,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-CNB-3XL,Pacesetter-3XL,Chestnut Brown - CNB,,695,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-DH-XS,Pacesetter-XS,Dark Heather Gray - DH,,38,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-DH-S,Pacesetter-S,Dark Heather Gray - DH,,289,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-DH-M,Pacesetter-M,Dark Heather Gray - DH,,682,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-DH-L,Pacesetter-L,Dark Heather Gray - DH,,-6,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-DH-XL,Pacesetter-XL,Dark Heather Gray - DH,,24,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-DH-2XL,Pacesetter-2XL,Dark Heather Gray - DH,,-12,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-DH-3XL,Pacesetter-3XL,Dark Heather Gray - DH,,522,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-GLB-XS,Pacesetter-XS,Glacier Blue - GLB,,37,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-GLB-S,Pacesetter-S,Glacier Blue - GLB,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-GLB-M,Pacesetter-M,Glacier Blue - GLB,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-GLB-L,Pacesetter-L,Glacier Blue - GLB,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-GLB-XL,Pacesetter-XL,Glacier Blue - GLB,,-23,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-GLB-2XL,Pacesetter-2XL,Glacier Blue - GLB,,-1,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-GLB-3XL,Pacesetter-3XL,Glacier Blue - GLB,,828,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-IN-XS,Pacesetter-XS,Indigo - IN,,6,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-IN-S,Pacesetter-S,Indigo - IN,,107,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-IN-M,Pacesetter-M,Indigo - IN,,1085,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-IN-L,Pacesetter-L,Indigo - IN,,-7,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-IN-XL,Pacesetter-XL,Indigo - IN,,256,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-IN-2XL,Pacesetter-2XL,Indigo - IN,,796,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-IN-3XL,Pacesetter-3XL,Indigo - IN,,13,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-LH-XS,Pacesetter-XS,Light Heather Gray - LH,,-7,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-LH-S,Pacesetter-S,Light Heather Gray - LH,,8,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-LH-M,Pacesetter-M,Light Heather Gray - LH,,434,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-LH-L,Pacesetter-L,Light Heather Gray - LH,,62,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-LH-XL,Pacesetter-XL,Light Heather Gray - LH,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-LH-2XL,Pacesetter-2XL,Light Heather Gray - LH,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-LH-3XL,Pacesetter-3XL,Light Heather Gray - LH,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-LVR-XS,Pacesetter-XS,Lavender - LVR,,-23,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-LVR-S,Pacesetter-S,Lavender - LVR,,-1,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-LVR-M,Pacesetter-M,Lavender - LVR,,654,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-LVR-L,Pacesetter-L,Lavender - LVR,,1,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-LVR-XL,Pacesetter-XL,Lavender - LVR,,91,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-LVR-2XL,Pacesetter-2XL,Lavender - LVR,,1068,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-LVR-3XL,Pacesetter-3XL,Lavender - LVR,,-30,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-MEL-XS,Pacesetter-XS,Melon Orange - MEL,,378,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-MEL-S,Pacesetter-S,Melon Orange - MEL,,786,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-MEL-M,Pacesetter-M,Melon Orange - MEL,,18,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-MEL-L,Pacesetter-L,Melon Orange - MEL,,8,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-MEL-XL,Pacesetter-XL,Melon Orange - MEL,,7,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-MEL-2XL,Pacesetter-2XL,Melon Orange - MEL,,133,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-MEL-3XL,Pacesetter-3XL,Melon Orange - MEL,,44,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-MGN-XS,Pacesetter-XS,Meadow Green - MGN,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-MGN-S,Pacesetter-S,Meadow Green - MGN,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-MGN-M,Pacesetter-M,Meadow Green - MGN,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-MGN-L,Pacesetter-L,Meadow Green - MGN,,-20,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-MGN-XL,Pacesetter-XL,Meadow Green - MGN,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-MGN-2XL,Pacesetter-2XL,Meadow Green - MGN,,304,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-MGN-3XL,Pacesetter-3XL,Meadow Green - MGN,,17,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-NY-XS,Pacesetter-XS,Navy - NY,,64,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-NY-S,Pacesetter-S,Navy - NY,,459,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-NY-M,Pacesetter-M,Navy - NY,,-16,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-NY-L,Pacesetter-L,Navy - NY,,112,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-NY-XL,Pacesetter-XL,Navy - NY,,411,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-NY-2XL,Pacesetter-2XL,Navy - NY,,14,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-NY-3XL,Pacesetter-3XL,Navy - NY,,5,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-RDO-XS,Pacesetter-XS,Redwood  - RDO,,-9,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-RDO-S,Pacesetter-S,Redwood  - RDO,,-24,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-RDO-M,Pacesetter-M,Redwood  - RDO,,32,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-RDO-L,Pacesetter-L,Redwood  - RDO,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-RDO-XL,Pacesetter-XL,Redwood  - RDO,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-RDO-2XL,Pacesetter-2XL,Redwood  - RDO,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-RDO-3XL,Pacesetter-3XL,Redwood  - RDO,,-14,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-AKB-XS,Pacesetter-XS,Alaskan Blue - AKB,,-1,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-AKB-S,Pacesetter-S,Alaskan Blue - AKB,,189,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-AKB-M,Pacesetter-M,Alaskan Blue - AKB,,12,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-AKB-L,Pacesetter-L,Alaskan Blue - AKB,,15,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-AKB-XL,Pacesetter-XL,Alaskan Blue - AKB,,83,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-AKB-2XL,Pacesetter-2XL,Alaskan Blue - AKB,,2,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-AKB-3XL,Pacesetter-3XL,Alaskan Blue - AKB,,46,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-BSM-XS,Pacesetter-XS,Balsam Green - BSM,,26,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-BSM-S,Pacesetter-S,Balsam Green - BSM,,5,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-BSM-M,Pacesetter-M,Balsam Green - BSM,,20,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-BSM-L,Pacesetter-L,Balsam Green - BSM,,18,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-BSM-XL,Pacesetter-XL,Balsam Green - BSM,,2,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-BSM-2XL,Pacesetter-2XL,Balsam Green - BSM,,20,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-BSM-3XL,Pacesetter-3XL,Balsam Green - BSM,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-NMG-XS,Pacesetter-XS,Nutmeg - NMG,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-NMG-S,Pacesetter-S,Nutmeg - NMG,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-NMG-M,Pacesetter-M,Nutmeg - NMG,,-3,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-NMG-L,Pacesetter-L,Nutmeg - NMG,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-NMG-XL,Pacesetter-XL,Nutmeg - NMG,,50,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-NMG-2XL,Pacesetter-2XL,Nutmeg - NMG,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-NMG-3XL,Pacesetter-3XL,Nutmeg - NMG,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-PKO-XS,Pacesetter-XS,Pink Orchid - PKO,,12,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-PKO-S,Pacesetter-S,Pink Orchid - PKO,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-PKO-M,Pacesetter-M,Pink Orchid - PKO,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-PKO-L,Pacesetter-L,Pink Orchid - PKO,,15,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-PKO-XL,Pacesetter-XL,Pink Orchid - PKO,,18,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-PKO-2XL,Pacesetter-2XL,Pink Orchid - PKO,,3,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-SNF-M,Pacesetter-M,Sunflower- SNF,,5,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-SNF-XS,Pacesetter-XS,Sunflower- SNF,,11,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-SNF-S,Pacesetter-S,Sunflower- SNF,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-SNF-XL,Pacesetter-XL,Sunflower- SNF,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-SNF-L,Pacesetter-L,Sunflower- SNF,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-SNF-3XL,Pacesetter-3XL,Sunflower- SNF,,0,,,,,,,,,,,,,,,,,,,,
stormcreek,2345-SNF-2XL,Pacesetter-2XL,Sunflower- SNF,,40,,,,,,,,,,,,,,,,,,,,
stormcreek,2420,Adapter Quarter Zip,A stitch above the rest. Adapter’s smart-stretch brushed fabric will help you take your layering to the next level.,NA,,,,0,0,24,
stormcreek,2420-BK-S,The Adapter-S,Black - BK,,198,,,,,,,,,,,,,,,,,,,,
stormcreek,2420-BK-M,The Adapter-M,Black - BK,,25,,,,,,,,,,,,,,,,,,,,
stormcreek,2420-BK-L,The Adapter-L,Black - BK,,91,,,,,,,,,,,,,,,,,,,,
stormcreek,2420-BK-XL,The Adapter-XL,Black - BK,,559,,,,,,,,,,,,,,,,,,,,
stormcreek,2420-BK-2XL,The Adapter-2XL,Black - BK,,21,,,,,,,,,,,,,,,,,,,,
stormcreek,2420-BK-3XL,The Adapter-3XL,Black - BK,,327,,,,,,,,,,,,,,,,,,,,
stormcreek,2420-BK-4XL,The Adapter - 4XL-4XL,Black - BK,,543,,,,,,,,,,,,,,,,,,,,
stormcreek,2420-NI-S,The Adapter-S,Nickel - NI,,1,,,,,,,,,,,,,,,,,,,,
stormcreek,2420-NI-M,The Adapter-M,Nickel - NI,,441,,,,,,,,,,,,,,,,,,,,
stormcreek,2420-NI-L,The Adapter-L,Nickel - NI,,666,,,,,,,,,,,,,,,,,,,,
stormcreek,2420-NI-XL,The Adapter-XL,Nickel - NI,,14,,,,,,,,,,,,,,,,,,,,
stormcreek,2420-NI-2XL,The Adapter-2XL,Nickel - NI,,410,,,,,,,,,,,,,,,,,,,,
stormcreek,2420-NI-3XL,The Adapter-3XL,Nickel - NI,,264,,,,,,,,,,,,,,,,,,,,
stormcreek,2420-NI-4XL,The Adapter - 4XL-4XL,Nickel - NI,,98,,,,,,,,,,,,,,,,,,,,
stormcreek,2420-NY-S,The Adapter-S,Navy - NY,,215,,,,,,,,,,,,,,,,,,,,
stormcreek,2420-NY-M,The Adapter-M,Navy - NY,,90,,,,,,,,,,,,,,,,,,,,
stormcreek,2420-NY-L,The Adapter-L,Navy - NY,,69,,,,,,,,,,,,,,,,,,,,
